,지역,년,주,주 평균 일교차(°C),전날 대비 최고 기온 상승 최대 변화(°C),전날 대비 최저 기온 하강 최대 변화(°C),주평균 최대 풍속(m/s),주평균 평균 풍속(m/s),SO2_최대값,CO_최대값,O3_최대값,NO2_최대값,PM10_최대값,PM25_최대값,풍향(N~NE),풍향(NE~E),풍향(E~SE),풍향(SE~S),풍향(S~SW),풍향(SW~W),풍향(W~NW),풍향(NW~N),환자 수,주 평균 기온(°C) 5도 미만,주 평균 기온(°C) 5도 이상 15도 미만,주 평균 기온(°C) 15도 이상 25도 미만,주 평균 기온(°C) 25도 이상,상대습도 (건조),상대습도 (적정),상대습도 (습함)
317,대전,2020,47,9.442857142857141,4.199999999999999,-6.200000000000001,6.9,1.6857142857142857,0.0041428571428571434,0.9142857142857144,0.04257142857142857,0.03985714285714286,78.28571428571429,56.285714285714285,0,0,3,2,0,0,0,2,55.0,0,1,0,0,0,0,1
318,부산,2020,47,7.457142857142856,1.3999999999999986,-7.7,15.6,3.357142857142857,0.008285714285714287,1.3,0.050571428571428566,0.059000000000000004,93.85714285714286,60.285714285714285,0,1,0,0,0,3,0,3,82.0,0,0,1,0,0,1,0
319,서울,2020,47,8.942857142857143,5.800000000000001,-7.9,7.3,2.642857142857143,0.009714285714285715,1.3857142857142857,0.05085714285714286,0.05557142857142857,102.71428571428571,70.28571428571429,0,4,0,0,0,2,1,0,280.0,0,1,0,0,0,1,0
320,울산,2020,47,8.742857142857144,1.8999999999999986,-9.0,5.8,2.185714285714286,0.01842857142857143,1.5999999999999999,0.05114285714285714,0.05042857142857143,74.57142857142857,48.42857142857143,0,1,0,2,0,0,1,3,29.0,0,1,0,0,0,1,0
321,인천,2020,47,8.271428571428572,4.099999999999999,-9.066666666666666,9.4,3.8714285714285714,0.006142857142857143,1.1,0.044,0.05142857142857143,76.42857142857143,55.714285714285715,0,2,0,2,1,0,0,2,72.0,0,1,0,0,0,1,0
322,광주,2020,48,6.6,3.1999999999999993,-4.1000000000000005,3.8,1.5714285714285714,0.008,1.1285714285714286,0.04228571428571428,0.049571428571428565,78.71428571428571,49.57142857142857,1,4,0,0,0,0,1,1,35.0,0,1,0,0,0,1,0
323,대구,2020,48,9.028571428571428,2.4000000000000004,-4.8,7.6,2.6142857142857143,0.004857142857142858,1.1428571428571428,0.03928571428571428,0.047285714285714285,79.28571428571429,39.857142857142854,0,0,0,2,0,0,4,1,44.0,0,1,0,0,0,1,0
324,대전,2020,48,8.22857142857143,1.799999999999999,-3.4000000000000004,5.4,1.342857142857143,0.0054285714285714284,0.8142857142857143,0.03728571428571429,0.039,64.14285714285714,43.857142857142854,0,0,0,0,0,0,0,7,45.0,1,0,0,0,0,1,0
325,부산,2020,48,8.842857142857143,3.299999999999999,-4.500000000000001,7.6,3.0142857142857147,0.01057142857142857,1.4142857142857144,0.044,0.049999999999999996,101.57142857142857,65.28571428571429,0,0,0,0,0,2,1,4,76.0,0,1,0,0,0,1,0
326,서울,2020,48,7.214285714285714,3.0999999999999996,-3.0,5.3,2.142857142857143,0.008142857142857143,1.2857142857142858,0.045142857142857144,0.055714285714285716,72.57142857142857,45.714285714285715,0,0,0,0,0,1,4,2,301.0,1,0,0,0,0,1,0
327,울산,2020,48,8.72857142857143,2.9000000000000004,-5.3999999999999995,6.1,2.6142857142857143,0.011714285714285714,1.2142857142857142,0.043,0.04257142857142857,53.57142857142857,33.857142857142854,0,0,0,0,0,0,0,7,31.0,0,1,0,0,0,1,0
328,인천,2020,48,5.938095238095237,2.8666666666666663,-1.9666666666666668,8.2,3.1142857142857143,0.007857142857142858,1.1714285714285713,0.04057142857142858,0.06557142857142857,82.57142857142857,56.42857142857143,3,0,0,0,0,0,0,4,65.0,1,0,0,0,0,1,0
329,광주,2020,49,9.785714285714286,3.4000000000000004,-2.1,3.6,1.5142857142857142,0.015857142857142858,1.3857142857142857,0.043,0.05457142857142857,75.14285714285714,52.285714285714285,2,3,0,0,0,1,1,0,30.0,1,0,0,0,0,1,0
330,대구,2020,49,10.171428571428573,2.0999999999999996,-4.3,6.7,2.257142857142857,0.007428571428571429,1.3142857142857143,0.039428571428571424,0.06171428571428572,89.28571428571429,43.285714285714285,0,0,0,0,0,1,4,2,58.0,1,0,0,0,0,1,0
331,대전,2020,49,10.328571428571427,3.0,-2.5,4.1,1.1142857142857143,0.005571428571428572,0.9142857142857144,0.033428571428571426,0.045714285714285714,68.14285714285714,48.57142857142857,2,0,0,1,0,0,0,4,54.0,1,0,0,0,0,1,0
332,부산,2020,49,9.700000000000001,2.3000000000000007,-3.0,7.3,2.8857142857142857,0.010428571428571428,1.6142857142857143,0.04385714285714286,0.062142857142857146,150.14285714285714,99.14285714285714,0,0,0,0,0,1,0,6,86.0,0,1,0,0,0,1,0
333,서울,2020,49,8.0,2.5,-2.8,4.9,1.9428571428571428,0.011285714285714286,1.3571428571428572,0.047714285714285716,0.061714285714285715,88.14285714285714,46.857142857142854,0,0,0,0,0,3,2,2,297.0,1,0,0,0,0,1,0
334,울산,2020,49,9.242857142857144,2.5,-2.8000000000000003,4.9,2.4,0.019857142857142854,1.1857142857142857,0.04471428571428571,0.05257142857142857,52.714285714285715,35.142857142857146,0,0,0,0,0,0,1,6,29.0,0,1,0,0,0,1,0
335,인천,2020,49,6.242857142857143,2.4333333333333327,-2.0,6.8,2.9,0.007857142857142858,1.2714285714285716,0.043,0.06728571428571428,104.14285714285714,54.0,3,0,0,0,0,1,0,3,70.0,1,0,0,0,0,1,0
336,광주,2020,50,9.0,2.499999999999999,-3.0,5.3,1.3142857142857143,0.014285714285714287,1.4142857142857144,0.04428571428571428,0.059000000000000004,114.0,82.85714285714286,3,2,0,0,0,2,0,0,41.0,0,1,0,0,0,1,0
337,대구,2020,50,11.014285714285714,2.8999999999999995,-3.5000000000000004,6.9,1.9285714285714286,0.009571428571428573,1.2857142857142858,0.04257142857142857,0.06971428571428571,103.42857142857143,60.57142857142857,0,0,0,0,0,1,4,2,44.0,1,0,0,0,0,1,0
338,대전,2020,50,9.37142857142857,4.500000000000001,-4.4,5.5,1.1285714285714286,0.006,0.942857142857143,0.04028571428571429,0.04485714285714286,93.85714285714286,67.57142857142857,2,1,0,0,0,2,0,2,56.0,1,0,0,0,0,1,0
339,부산,2020,50,8.1,3.4000000000000004,-3.1,9.4,2.5714285714285716,0.008857142857142857,1.4857142857142858,0.044571428571428574,0.06857142857142857,127.71428571428571,90.85714285714286,0,0,0,0,0,3,0,4,82.0,0,1,0,0,0,1,0
340,서울,2020,50,7.457142857142857,3.1000000000000005,-5.7,6.1,2.085714285714286,0.012285714285714285,1.3857142857142857,0.05257142857142857,0.07285714285714286,129.28571428571428,93.57142857142857,0,1,0,0,0,2,3,1,297.0,1,0,0,0,0,1,0
341,울산,2020,50,9.6,3.4000000000000004,-2.4,6.3,2.0714285714285716,0.014142857142857143,1.4285714285714286,0.04828571428571428,0.061285714285714284,91.85714285714286,62.57142857142857,0,0,0,0,0,0,1,6,33.0,0,1,0,0,0,1,0
342,인천,2020,50,7.076190476190476,3.0999999999999996,-5.633333333333334,10.3,2.857142857142857,0.008571428571428572,1.7571428571428573,0.04842857142857143,0.07357142857142858,115.14285714285714,79.42857142857143,0,1,0,0,1,1,0,4,88.0,1,0,0,0,0,1,0
343,광주,2020,51,7.5,3.5,-4.4,5.3,2.085714285714286,0.008,0.9571428571428572,0.03742857142857143,0.04757142857142858,57.285714285714285,44.857142857142854,4,3,0,0,0,0,0,0,36.0,1,0,0,0,0,1,0
344,대구,2020,51,7.7,4.800000000000001,-3.6999999999999997,7.8,3.628571428571429,0.008714285714285714,1.0857142857142856,0.03785714285714286,0.047142857142857146,76.0,31.857142857142858,0,0,0,0,0,0,7,0,31.0,1,0,0,0,0,1,0
345,대전,2020,51,9.571428571428571,2.8,-5.300000000000001,5.5,1.5857142857142856,0.0054285714285714284,0.8142857142857143,0.037142857142857144,0.038142857142857145,55.42857142857143,36.714285714285715,5,1,0,0,0,0,0,1,64.0,1,0,0,0,0,1,0
346,부산,2020,51,7.971428571428571,3.3999999999999995,-6.1,9.3,3.1142857142857143,0.015142857142857144,1.1428571428571428,0.03885714285714286,0.055142857142857146,82.42857142857143,44.42857142857143,0,0,0,0,0,2,3,2,81.0,1,0,0,0,1,0,0
347,서울,2020,51,8.042857142857143,4.7,-3.6999999999999993,5.4,2.557142857142857,0.011142857142857144,0.9714285714285714,0.04257142857142857,0.05257142857142857,86.71428571428571,38.142857142857146,0,0,0,0,0,0,5,2,276.0,1,0,0,0,0,1,0
348,울산,2020,51,7.6000000000000005,4.5,-5.3999999999999995,5.9,2.957142857142857,0.011,1.2857142857142858,0.04242857142857143,0.04842857142857143,62.285714285714285,33.57142857142857,0,0,0,0,0,0,2,5,22.0,1,0,0,0,1,0,0
349,인천,2020,51,6.633333333333334,4.866666666666667,-2.7666666666666666,8.8,3.8857142857142857,0.006857142857142858,1.3,0.039714285714285716,0.05728571428571429,69.0,45.285714285714285,3,0,0,1,0,0,0,3,75.0,1,0,0,0,0,1,0
350,광주,2020,53,9.925,7.1000000000000005,-7.3,3.7,1.2750000000000001,0.013,1.35,0.042749999999999996,0.051750000000000004,86.75,64.0,2,1,0,0,0,1,0,0,22.0,1,0,0,0,0,0,1
351,대구,2020,53,11.225,5.8,-7.0,9.7,3.2249999999999996,0.00675,1.35,0.042499999999999996,0.061,110.5,60.75,0,0,0,1,0,0,3,0,46.0,1,0,0,0,0,1,0
352,대전,2020,53,10.675,4.6,-8.3,5.7,1.6,0.00525,0.875,0.0395,0.04425,89.75,57.5,1,1,0,0,1,1,0,0,34.0,1,0,0,0,0,1,0
353,부산,2020,53,11.025,3.9000000000000004,-9.1,10.0,3.3,0.0072499999999999995,1.2,0.0445,0.061,110.5,85.0,0,0,0,0,0,1,2,1,64.0,1,0,0,0,0,1,0
354,서울,2020,53,8.075,1.4000000000000004,-10.4,6.2,2.6999999999999997,0.01075,1.35,0.048,0.05575,97.25,73.75,0,0,0,0,0,2,1,1,208.0,1,0,0,0,0,1,0
355,울산,2020,53,11.175,3.9000000000000004,-9.6,6.4,2.875,0.014249999999999999,1.3250000000000002,0.0465,0.055749999999999994,62.0,46.75,0,0,0,0,0,0,2,2,17.0,1,0,0,0,0,1,0
356,인천,2020,53,7.333333333333334,2.733333333333333,-9.4,9.3,3.95,0.00575,1.5,0.04175,0.07050000000000001,91.0,67.25,0,0,0,0,0,0,0,4,49.0,1,0,0,0,0,1,0
357,광주,2021,2,9.200000000000001,7.4,-5.6,5.6,1.3714285714285714,0.011285714285714286,1.4714285714285715,0.05485714285714286,0.06271428571428571,136.85714285714286,77.14285714285714,2,1,0,0,2,2,0,0,46.0,1,0,0,0,0,1,0
358,대구,2021,2,12.385714285714286,7.3999999999999995,-3.9,6.7,2.057142857142857,0.009142857142857144,1.4285714285714286,0.04185714285714286,0.07785714285714286,131.0,76.42857142857143,0,0,0,1,0,1,3,2,60.0,1,0,0,0,0,1,0
359,대전,2021,2,11.514285714285714,6.6000000000000005,-4.0,5.9,1.342857142857143,0.0064285714285714285,1.2571428571428573,0.038,0.04685714285714286,120.28571428571429,68.57142857142857,2,1,0,0,0,3,0,1,60.0,1,0,0,0,0,1,0
360,부산,2021,2,9.114285714285716,6.199999999999999,-7.1000000000000005,9.8,3.2714285714285714,0.011857142857142856,1.5428571428571427,0.04971428571428572,0.08185714285714285,174.71428571428572,89.14285714285714,0,0,0,0,0,6,0,1,71.0,1,0,0,0,0,1,0
361,서울,2021,2,9.200000000000001,8.8,-7.999999999999999,5.8,2.4285714285714284,0.014142857142857143,1.5999999999999999,0.05128571428571428,0.071,169.28571428571428,73.71428571428571,0,2,0,0,0,4,1,0,263.0,1,0,0,0,0,1,0
362,울산,2021,2,11.428571428571429,5.8,-3.6999999999999997,7.9,2.457142857142857,0.019857142857142854,1.3714285714285714,0.05757142857142857,0.06314285714285714,127.71428571428571,60.857142857142854,0,0,0,0,1,2,1,3,26.0,1,0,0,0,0,1,0
363,인천,2021,2,8.49047619047619,6.033333333333333,-5.666666666666668,7.0,3.1999999999999997,0.008,1.657142857142857,0.04342857142857143,0.06799999999999999,135.57142857142858,69.85714285714286,0,1,0,1,1,0,0,4,69.0,1,0,0,0,0,1,0
364,광주,2021,3,8.085714285714285,7.1,-3.1000000000000005,4.9,1.3,0.01257142857142857,1.342857142857143,0.04771428571428571,0.05671428571428572,85.0,62.857142857142854,3,3,0,0,0,1,0,0,28.0,0,1,0,0,0,1,0
365,대구,2021,3,9.62857142857143,5.199999999999999,-1.5999999999999996,8.4,1.657142857142857,0.009285714285714286,1.5571428571428572,0.03985714285714286,0.07942857142857143,91.57142857142857,54.42857142857143,0,0,4,0,0,0,2,1,45.0,1,0,0,0,0,1,0
366,대전,2021,3,10.314285714285715,8.5,-5.3999999999999995,6.0,1.2571428571428573,0.005285714285714285,0.9285714285714286,0.03457142857142857,0.04757142857142856,72.71428571428571,51.42857142857143,1,2,0,4,0,0,0,0,64.0,1,0,0,0,0,1,0
367,부산,2021,3,7.171428571428572,6.3,-1.8000000000000003,9.5,2.814285714285714,0.009999999999999998,1.5,0.04785714285714286,0.07157142857142858,97.28571428571429,60.285714285714285,0,3,1,1,0,1,0,1,55.0,0,1,0,0,0,1,0
368,서울,2021,3,8.514285714285714,7.3,-2.5,8.6,2.5,0.012142857142857144,1.7571428571428573,0.051,0.07828571428571429,90.0,59.285714285714285,0,5,0,0,0,0,1,1,268.0,1,0,0,0,0,1,0
369,울산,2021,3,8.071428571428571,6.3999999999999995,-2.3000000000000007,5.1,2.1142857142857143,0.02957142857142857,1.1428571428571428,0.05357142857142857,0.07714285714285715,73.57142857142857,47.0,1,1,0,2,0,1,0,2,25.0,0,1,0,0,0,1,0
370,인천,2021,3,7.661904761904762,7.833333333333334,-3.299999999999999,10.7,3.042857142857143,0.008142857142857143,1.4857142857142858,0.048857142857142856,0.07357142857142858,79.42857142857143,53.857142857142854,1,3,0,0,0,0,0,3,83.0,1,0,0,0,0,1,0
371,광주,2021,4,10.028571428571428,8.9,-6.3,5.1,1.4714285714285715,0.008857142857142857,1.2571428571428573,0.05142857142857143,0.057,95.42857142857143,54.42857142857143,2,2,0,0,1,2,0,0,37.0,1,0,0,0,0,1,0
372,대구,2021,4,10.87142857142857,9.2,-7.6,10.4,2.7857142857142856,0.007571428571428571,1.2714285714285716,0.04471428571428571,0.060714285714285714,95.28571428571429,45.142857142857146,0,1,1,0,0,0,5,0,49.0,1,0,0,0,0,1,0
373,대전,2021,4,11.228571428571428,9.7,-6.0,6.3,1.6428571428571428,0.005285714285714287,0.9428571428571428,0.04371428571428571,0.04242857142857143,71.71428571428571,41.0,3,1,0,2,0,1,0,0,49.0,1,0,0,0,0,1,0
374,부산,2021,4,9.114285714285714,6.1000000000000005,-6.8,11.8,3.6571428571428575,0.008571428571428572,1.157142857142857,0.051,0.06714285714285714,106.28571428571429,53.285714285714285,0,1,0,0,1,2,1,2,52.0,0,1,0,0,0,1,0
375,서울,2021,4,9.785714285714286,10.100000000000001,-7.8999999999999995,8.7,2.5714285714285716,0.011142857142857144,1.4285714285714286,0.052142857142857144,0.07014285714285715,105.14285714285714,63.714285714285715,0,2,0,0,0,3,1,1,247.0,1,0,0,0,0,1,0
376,울산,2021,4,9.37142857142857,9.5,-6.5,6.9,2.5,0.020999999999999998,1.1714285714285713,0.05228571428571428,0.057857142857142864,77.42857142857143,43.285714285714285,0,1,1,0,0,1,2,2,28.0,1,0,0,0,0,1,0
377,인천,2021,4,8.404761904761903,8.666666666666666,-7.6000000000000005,13.9,3.585714285714286,0.006857142857142858,1.4000000000000001,0.047142857142857146,0.07114285714285715,80.42857142857143,52.42857142857143,0,0,1,2,0,0,0,4,69.0,1,0,0,0,0,1,0
378,광주,2021,5,9.271428571428572,3.3000000000000007,-7.0,4.4,1.4000000000000001,0.011571428571428571,1.3857142857142857,0.052714285714285714,0.058,124.71428571428571,93.0,3,1,0,0,2,1,0,0,32.0,1,0,0,0,0,1,0
379,대구,2021,5,11.442857142857141,6.6,-7.1,7.7,2.3428571428571425,0.008142857142857143,1.4714285714285713,0.048571428571428564,0.08071428571428571,119.85714285714286,71.14285714285714,0,0,0,0,0,0,5,2,55.0,1,0,0,0,0,1,0
380,대전,2021,5,10.171428571428573,3.8000000000000007,-7.0,5.1,1.7,0.005285714285714285,1.042857142857143,0.04828571428571428,0.04128571428571428,95.71428571428571,61.0,2,1,0,0,0,4,0,0,65.0,1,0,0,0,0,1,0
381,부산,2021,5,8.028571428571428,4.799999999999999,-10.7,11.5,3.7142857142857144,0.008428571428571428,0.9714285714285715,0.05342857142857143,0.05728571428571429,119.14285714285714,81.42857142857143,0,0,0,0,0,7,0,0,66.0,0,1,0,0,0,1,0
382,서울,2021,5,9.014285714285714,6.0,-6.9,6.7,2.685714285714286,0.009857142857142858,1.3285714285714287,0.057857142857142864,0.06157142857142857,129.0,87.42857142857143,0,0,0,1,1,4,1,0,278.0,1,0,0,0,0,1,0
383,울산,2021,5,10.185714285714285,4.5,-12.5,5.3,2.2857142857142856,0.027571428571428573,1.4142857142857144,0.05942857142857143,0.06857142857142857,97.0,65.71428571428571,0,1,0,0,0,1,2,3,24.0,0,1,0,0,0,1,0
384,인천,2021,5,8.285714285714286,5.266666666666666,-4.666666666666666,10.2,3.957142857142857,0.0054285714285714284,1.0857142857142856,0.05114285714285714,0.05885714285714285,100.57142857142857,73.57142857142857,0,0,0,1,1,0,0,5,65.0,1,0,0,0,0,1,0
385,광주,2021,6,12.014285714285714,5.4,-4.2,4.1,1.0142857142857142,0.023285714285714288,1.942857142857143,0.060142857142857144,0.06385714285714286,118.85714285714286,91.57142857142857,1,2,0,0,1,2,0,1,33.0,0,1,0,0,0,1,0
386,대구,2021,6,12.757142857142856,4.600000000000001,-2.0999999999999996,7.2,2.0285714285714285,0.007571428571428571,1.4428571428571428,0.056,0.07671428571428572,85.14285714285714,56.285714285714285,0,0,1,1,0,1,4,0,37.0,0,1,0,0,0,1,0
387,대전,2021,6,13.157142857142857,4.9,-3.6999999999999997,5.5,1.1,0.005571428571428572,0.9285714285714286,0.054714285714285715,0.05257142857142857,90.85714285714286,66.85714285714286,2,2,0,1,0,2,0,0,46.0,1,0,0,0,0,1,0
388,부산,2021,6,9.271428571428572,3.8000000000000007,-7.3,7.6,2.442857142857143,0.010857142857142857,1.1857142857142857,0.06514285714285714,0.07214285714285715,118.0,84.71428571428571,0,0,0,0,1,1,1,4,43.0,0,1,0,0,0,1,0
389,서울,2021,6,10.057142857142859,4.5,-2.8000000000000003,6.3,1.957142857142857,0.014857142857142857,1.3714285714285714,0.06671428571428571,0.07657142857142858,129.0,94.0,0,1,0,0,1,3,1,1,186.0,1,0,0,0,0,1,0
390,울산,2021,6,10.857142857142858,4.300000000000001,-6.2,5.0,1.8857142857142857,0.03214285714285715,1.3142857142857143,0.06857142857142857,0.071,81.28571428571429,57.714285714285715,0,1,0,2,0,0,2,2,11.0,0,1,0,0,0,1,0
391,인천,2021,6,8.338095238095237,4.133333333333334,-2.933333333333333,8.7,2.414285714285714,0.009142857142857144,1.4142857142857144,0.06028571428571428,0.07414285714285715,111.85714285714286,91.85714285714286,0,1,0,1,0,0,0,5,43.0,1,0,0,0,0,1,0
392,광주,2021,7,10.485714285714286,10.2,-6.1,7.0,1.8142857142857143,0.007,1.2571428571428573,0.059000000000000004,0.05242857142857143,89.85714285714286,63.857142857142854,3,0,0,0,1,3,0,0,48.0,1,0,0,0,0,1,0
393,대구,2021,7,12.757142857142856,12.700000000000001,-5.0,10.6,3.814285714285714,0.009857142857142858,1.6142857142857143,0.054285714285714284,0.06285714285714286,85.71428571428571,54.857142857142854,0,0,0,0,0,2,5,0,83.0,1,0,0,0,0,1,0
394,대전,2021,7,11.114285714285716,8.9,-6.2,6.5,2.2285714285714286,0.0054285714285714284,0.8142857142857143,0.053142857142857144,0.03342857142857143,81.14285714285714,53.0,3,1,0,0,0,2,0,1,64.0,1,0,0,0,0,1,0
395,부산,2021,7,10.114285714285714,7.499999999999999,-9.6,12.1,5.114285714285715,0.009142857142857144,0.9571428571428572,0.05828571428571428,0.054,100.71428571428571,66.42857142857143,0,0,0,0,0,7,0,0,59.0,0,1,0,0,0,1,0
396,서울,2021,7,10.37142857142857,9.3,-11.600000000000001,7.5,3.3000000000000003,0.011,1.3714285714285717,0.061571428571428576,0.0642857142857143,118.42857142857143,65.14285714285714,0,0,0,0,2,3,2,0,320.0,1,0,0,0,0,1,0
397,울산,2021,7,11.5,12.5,-6.5,7.0,3.3428571428571425,0.023,1.3142857142857143,0.06985714285714285,0.07028571428571428,72.28571428571429,47.142857142857146,0,0,0,0,3,1,3,0,26.0,0,1,0,0,0,1,0
398,인천,2021,7,8.442857142857141,8.766666666666666,-6.566666666666666,11.6,4.928571428571429,0.006,1.1428571428571428,0.053,0.06742857142857142,93.28571428571429,62.0,0,0,0,0,2,1,0,4,83.0,1,0,0,0,0,1,0
399,광주,2021,8,9.514285714285714,9.5,-3.9,7.8,1.8714285714285714,0.008,1.0,0.049999999999999996,0.058857142857142865,95.71428571428571,53.0,0,6,0,0,0,1,0,0,37.0,0,1,0,0,0,1,0
400,대구,2021,8,9.971428571428572,4.1,-5.5,8.8,2.542857142857143,0.007857142857142858,1.0,0.04928571428571428,0.058571428571428566,82.57142857142857,41.142857142857146,0,1,2,1,0,1,0,2,65.0,0,1,0,0,0,1,0
401,대전,2021,8,12.0,6.5,-4.0,7.4,1.9714285714285715,0.005,0.8142857142857143,0.047142857142857146,0.04642857142857143,77.14285714285714,52.857142857142854,1,2,0,3,0,1,0,0,72.0,0,1,0,0,0,1,0
402,부산,2021,8,7.3999999999999995,5.5,-7.000000000000001,9.8,3.642857142857143,0.009714285714285715,1.1857142857142857,0.057,0.06999999999999999,115.14285714285714,60.42857142857143,0,5,0,0,0,1,0,1,54.0,0,1,0,0,0,1,0
403,서울,2021,8,10.714285714285714,7.600000000000001,-4.3,6.5,2.4,0.012142857142857144,1.2714285714285716,0.05728571428571429,0.07557142857142858,103.28571428571429,63.57142857142857,0,4,0,0,0,0,3,0,277.0,0,1,0,0,0,1,0
404,울산,2021,8,8.614285714285714,6.1,-8.3,5.5,2.457142857142857,0.03,0.9142857142857144,0.05685714285714286,0.062142857142857146,69.42857142857143,39.42857142857143,1,2,0,0,1,0,0,3,18.0,0,1,0,0,0,1,0
405,인천,2021,8,9.047619047619047,7.2333333333333325,-4.1000000000000005,9.9,3.2142857142857144,0.008142857142857143,1.2571428571428573,0.05285714285714286,0.08057142857142859,96.71428571428571,60.57142857142857,2,0,0,2,0,0,0,3,94.0,1,0,0,0,0,1,0
406,광주,2021,9,9.985714285714286,10.7,-3.8,5.4,1.5571428571428572,0.009857142857142858,1.1285714285714286,0.05971428571428571,0.053,75.28571428571429,53.0,0,3,0,1,1,2,0,0,26.0,0,1,0,0,0,1,0
407,대구,2021,9,9.485714285714284,7.5,-3.4,8.5,2.042857142857143,0.008,0.9857142857142858,0.054,0.05942857142857143,83.28571428571429,47.714285714285715,0,0,3,2,0,1,1,0,51.0,0,1,0,0,0,0,1
408,대전,2021,9,9.928571428571429,6.399999999999999,-2.5,7.5,1.5285714285714285,0.005285714285714287,0.8285714285714286,0.04471428571428571,0.041285714285714294,62.857142857142854,46.857142857142854,2,1,0,3,0,1,0,0,45.0,0,1,0,0,0,1,0
409,부산,2021,9,8.157142857142857,5.4,-4.1000000000000005,11.2,2.957142857142857,0.009142857142857144,0.9857142857142858,0.05685714285714285,0.05971428571428571,93.0,62.714285714285715,0,5,1,0,1,0,0,0,66.0,0,1,0,0,0,1,0
410,서울,2021,9,9.785714285714286,3.1999999999999993,-2.7,6.2,2.4714285714285715,0.012428571428571428,1.1285714285714286,0.06057142857142857,0.06528571428571428,83.57142857142857,59.142857142857146,0,4,0,0,1,1,0,1,225.0,0,1,0,0,0,1,0
411,울산,2021,9,8.714285714285714,4.300000000000001,-4.4,5.6,2.314285714285714,0.029428571428571432,1.0714285714285714,0.05142857142857143,0.05357142857142857,59.142857142857146,35.0,1,2,0,2,0,0,0,2,14.0,0,1,0,0,0,0,1
412,인천,2021,9,7.652380952380953,3.466666666666665,-2.066666666666667,8.7,3.1571428571428575,0.006571428571428571,1.157142857142857,0.05457142857142857,0.06857142857142857,85.85714285714286,56.285714285714285,2,2,0,1,0,1,0,1,57.0,1,0,0,0,0,1,0
413,광주,2021,10,11.385714285714286,4.4,-2.1999999999999993,4.7,1.3714285714285714,0.014714285714285713,1.4000000000000001,0.07128571428571429,0.06642857142857142,139.57142857142858,99.85714285714286,0,3,0,0,1,3,0,0,34.0,0,1,0,0,0,1,0
414,대구,2021,10,12.114285714285714,5.199999999999999,-4.1,6.6,1.957142857142857,0.008,1.0142857142857145,0.06485714285714285,0.06485714285714286,100.0,68.85714285714286,0,0,2,2,0,2,1,0,54.0,0,1,0,0,0,1,0
415,대전,2021,10,12.328571428571427,4.799999999999999,-3.6999999999999997,3.6,1.1142857142857143,0.006285714285714285,1.0285714285714287,0.06471428571428571,0.04585714285714286,112.14285714285714,82.42857142857143,1,3,0,2,1,0,0,0,56.0,0,1,0,0,0,1,0
416,부산,2021,10,7.985714285714287,4.1,-1.5999999999999996,6.8,2.9,0.008857142857142857,1.1142857142857143,0.07742857142857143,0.07371428571428572,156.71428571428572,111.57142857142857,0,4,0,1,1,1,0,0,74.0,0,1,0,0,0,1,0
417,서울,2021,10,11.057142857142859,4.900000000000002,-2.6000000000000005,4.9,2.028571428571429,0.01742857142857143,1.2857142857142858,0.08685714285714285,0.08,139.85714285714286,107.57142857142857,0,1,0,0,0,6,0,0,296.0,0,1,0,0,0,1,0
418,울산,2021,10,9.485714285714286,3.3000000000000007,-2.5,5.0,2.242857142857143,0.02514285714285714,1.0,0.06285714285714286,0.06514285714285714,82.71428571428571,52.285714285714285,1,1,1,1,0,0,0,3,24.0,0,1,0,0,0,1,0
419,인천,2021,10,9.200000000000001,2.3000000000000007,-2.1333333333333333,5.8,2.157142857142857,0.006571428571428571,1.2571428571428573,0.07342857142857143,0.07957142857142856,140.42857142857142,109.42857142857143,2,0,0,0,0,3,0,2,57.0,0,1,0,0,0,1,0
420,광주,2021,11,12.142857142857142,4.199999999999999,-2.5,4.8,1.4000000000000001,0.016428571428571428,0.9714285714285714,0.06885714285714285,0.053771428571428574,160.42857142857142,72.85714285714286,0,2,0,2,0,2,0,1,33.0,0,1,0,0,0,1,0
421,대구,2021,11,9.571428571428571,2.5,-7.1,8.7,3.257142857142857,0.006571428571428571,0.9,0.060714285714285714,0.04471428571428571,144.71428571428572,55.285714285714285,0,1,3,0,0,0,2,1,59.0,0,1,0,0,0,1,0
422,대전,2021,11,11.657142857142858,3.299999999999999,-3.4999999999999996,6.6,1.942857142857143,0.006857142857142858,1.0285714285714287,0.05957142857142857,0.03157142857142857,115.85714285714286,59.42857142857143,2,0,0,3,0,2,0,0,60.0,0,1,0,0,0,1,0
423,부산,2021,11,7.942857142857143,5.199999999999999,-4.000000000000001,8.6,3.585714285714286,0.009285714285714286,0.9,0.07014285714285715,0.06314285714285714,154.14285714285714,77.57142857142857,0,3,0,0,0,2,1,1,60.0,0,1,0,0,0,1,0
424,서울,2021,11,9.928571428571429,4.4,-4.300000000000001,6.8,2.5142857142857147,0.012714285714285714,1.1,0.07642857142857143,0.06742857142857142,167.71428571428572,71.57142857142857,0,0,0,1,0,5,1,0,289.0,0,1,0,0,0,1,0
425,울산,2021,11,8.485714285714286,3.400000000000002,-3.7,5.5,2.4285714285714284,0.049571428571428565,1.1,0.05985714285714285,0.07442857142857143,111.57142857142857,43.57142857142857,0,3,0,0,1,0,2,1,26.0,0,1,0,0,0,1,0
